title,MAL_id,type,studio,release-season,release-year,realase-date,source-material,episodes
Kinnikuman,3272,TV (Continuing),Toei Animation,summer,1983.0,1983-04-03 00:00:00,Manga,137.0
Lady Georgie,2542,TV (Continuing),Tokyo Movie Shinsha,summer,1983.0,1983-04-09 19:00:00,Manga,45.0
Tokimeki Tonight,3125,TV (Continuing),Group TAC,summer,1983.0,1982-10-07 19:00:00,Manga,34.0
Ninja Hattori-kun,4936,TV (Continuing),Shin-Ei Animation,summer,1983.0,1981-09-28 00:00:00,Manga,694.0
Aishite Knight,2221,TV (Continuing),Toei Animation,summer,1983.0,1983-03-01 19:30:00,Manga,42.0
Stop!! Hibari-kun!,3332,TV (Continuing),Toei Animation,summer,1983.0,1983-05-20 19:00:00,Manga,35.0
Sazae-san,2406,TV (Continuing),Eiken,summer,1983.0,1969-10-05 18:30:00,4-koma manga,0.0
Alps Monogatari: Watashi no Annette,2546,TV (Continuing),Nippon Animation,summer,1983.0,1983-01-09 19:30:00,Book,48.0
Miyuki,2231,TV (Continuing),          -,summer,1983.0,1983-03-31 00:00:00,Manga,37.0
Maicching Machiko-sensei,3391,TV (Continuing),Studio Pierrot,summer,1983.0,1981-10-08 19:30:00,Manga,95.0
Shin Mitsubachi Maya no Bouken,8373,TV (Continuing),Nippon Animation,summer,1983.0,1982-10-12 00:00:00,-,52.0
Ochamegami Monogatari: Korokoro Pollon,3136,TV (Continuing),          -,summer,1983.0,1982-05-08 00:00:00,Manga,46.0
The Kabocha Wine,3159,TV (Continuing),Toei Animation,summer,1983.0,1982-07-05 00:00:00,Manga,95.0
Mirai Keisatsu Urashiman,2933,TV (Continuing),Tatsunoko Production,summer,1983.0,1983-01-09 00:00:00,Manga,50.0
Kousoku Denjin Albegus,5891,TV (Continuing),Toei Animation,summer,1983.0,1983-03-30 00:00:00,-,45.0
Nanako SOS,3619,TV (Continuing),          -,summer,1983.0,1983-04-02 00:00:00,Manga,39.0
Akuu Daisakusen Srungle,6452,TV (Continuing),          -,summer,1983.0,1983-01-21 17:30:00,Original,53.0
Sasuga no Sarutobi,3806,TV (Continuing),Tsuchida Productions,summer,1983.0,1982-10-17 19:00:00,Manga,69.0
Manga Nippon Mukashibanashi (1976),6277,TV (Continuing),Group TAC,summer,1983.0,1976-01-07 00:00:00,-,1471.0
Ginga Shippuu Sasuraiger,4244,TV (Continuing),          -,summer,1983.0,1983-04-05 00:00:00,Original,43.0
Time Bokan Series: Itadakiman,5344,TV (Continuing),Tatsunoko Production,summer,1983.0,1983-04-09 00:00:00,-,20.0
Manga Hajimete Monogatari,10135,TV (Continuing),          -,summer,1983.0,1978-05-06 00:00:00,-,305.0
Manga Nihonshi,11245,TV (Continuing),          -,summer,1983.0,1983-03-04 00:00:00,-,52.0
Bemubemu Hunter Kotengu Tenmaru,17687,TV (Continuing),Toei Animation,summer,1983.0,1983-05-26 00:00:00,-,19.0
Eagle Sam,8179,TV (Continuing),          -,summer,1983.0,1983-04-07 00:00:00,-,51.0
Aoi Umi to Shounen,24869,OVA,          -,summer,1983.0,,-,1.0
Otsuki-sama to Oujo,23515,OVA,Shin-Ei Animation,summer,1983.0,,-,1.0
Hadashi no Gen,1824,Movie,Madhouse,summer,1983.0,1983-07-21 00:00:00,Manga,1.0
Patalliro! Stardust Keikaku,12663,Movie,Toei Animation,summer,1983.0,1983-07-10 00:00:00,Manga,1.0
Choro Q Dagram,2258,Movie,Sunrise,summer,1983.0,1983-07-09 00:00:00,-,1.0
Super Teukgeup Mazinger 7,3252,Movie,          -,summer,1983.0,,-,1.0
Document Taiyou no Kiba Dagram,9972,Movie,Sunrise,summer,1983.0,1983-07-09 00:00:00,-,1.0
Nine: Original-ban,9242,Movie,          -,summer,1983.0,1983-09-16 00:00:00,Manga,1.0
Xabungle Graffiti,5303,Movie,Sunrise,summer,1983.0,1983-07-09 00:00:00,-,1.0
Space Gundam V,35137,Movie,          -,summer,1983.0,1983-07-21 00:00:00,Original,1.0
Shan T Lao Fu Zi,30097,Movie,          -,summer,1983.0,1983-08-04 00:00:00,-,1.0
Time Slip Ichimannen: Prime Rose,5293,Special,Tezuka Productions,summer,1983.0,1983-08-21 00:00:00,Manga,1.0
Captain Tsubasa,2116,TV (New),Tsuchida Productions,fall,1983.0,1983-10-13 00:00:00,Manga,128.0
Igano Kabamaru,2762,TV (New),Group TAC,fall,1983.0,1983-10-20 19:00:00,Manga,24.0
Kikou Souseiki Mospeada,3670,TV (New),"Studio World, Tatsunoko Production",fall,1983.0,1983-10-02 00:00:00,Original,25.0
Ginga Hyouryuu Vifam,2987,TV (New),Sunrise,fall,1983.0,1983-10-21 00:00:00,Original,46.0
Tokusou Kihei Dorvack,5143,TV (New),          -,fall,1983.0,1983-10-07 00:00:00,-,36.0
Kojika Monogatari,2568,TV (New),          -,fall,1983.0,1983-11-08 00:00:00,Novel,52.0
Urusei Yatsura,1293,TV (Continuing),"Studio Deen, Studio Pierrot",fall,1983.0,1981-10-14 19:30:00,Manga,195.0
Soukou Kihei Votoms,2582,TV (Continuing),Sunrise,fall,1983.0,1983-04-01 00:00:00,Original,52.0
Cat's Eye,2043,TV (Continuing),Tokyo Movie Shinsha,fall,1983.0,1983-07-11 00:00:00,Manga,73.0
Dr. Slump: Arale-chan,2222,TV (Continuing),Toei Animation,fall,1983.0,1981-04-08 19:00:00,Manga,243.0
Mahou no Tenshi Creamy Mami,2044,TV (Continuing),Studio Pierrot,fall,1983.0,1983-07-01 18:00:00,Original,52.0
Seisenshi Dunbine,929,TV (Continuing),Sunrise,fall,1983.0,1983-02-05 00:00:00,Novel,49.0
Kinnikuman,3272,TV (Continuing),Toei Animation,fall,1983.0,1983-04-03 00:00:00,Manga,137.0
Lady Georgie,2542,TV (Continuing),Tokyo Movie Shinsha,fall,1983.0,1983-04-09 19:00:00,Manga,45.0
Ninja Hattori-kun,4936,TV (Continuing),Shin-Ei Animation,fall,1983.0,1981-09-28 00:00:00,Manga,694.0
Aishite Knight,2221,TV (Continuing),Toei Animation,fall,1983.0,1983-03-01 19:30:00,Manga,42.0
Stop!! Hibari-kun!,3332,TV (Continuing),Toei Animation,fall,1983.0,1983-05-20 19:00:00,Manga,35.0
Sazae-san,2406,TV (Continuing),Eiken,fall,1983.0,1969-10-05 18:30:00,4-koma manga,0.0
Choujikuu Seiki Orguss,2089,TV (Continuing),Artland,fall,1983.0,1983-07-03 00:00:00,Original,35.0
Alps Monogatari: Watashi no Annette,2546,TV (Continuing),Nippon Animation,fall,1983.0,1983-01-09 19:30:00,Book,48.0
Miyuki,2231,TV (Continuing),          -,fall,1983.0,1983-03-31 00:00:00,Manga,37.0
Plawres Sanshirou,1873,TV (Continuing),Kaname Productions,fall,1983.0,1983-06-05 00:00:00,Manga,37.0
Ochamegami Monogatari: Korokoro Pollon,3136,TV (Continuing),          -,fall,1983.0,1982-05-08 00:00:00,Manga,46.0
The Kabocha Wine,3159,TV (Continuing),Toei Animation,fall,1983.0,1982-07-05 00:00:00,Manga,95.0
Mirai Keisatsu Urashiman,2933,TV (Continuing),Tatsunoko Production,fall,1983.0,1983-01-09 00:00:00,Manga,50.0
Kousoku Denjin Albegus,5891,TV (Continuing),Toei Animation,fall,1983.0,1983-03-30 00:00:00,-,45.0
Nanako SOS,3619,TV (Continuing),          -,fall,1983.0,1983-04-02 00:00:00,Manga,39.0
Akuu Daisakusen Srungle,6452,TV (Continuing),          -,fall,1983.0,1983-01-21 17:30:00,Original,53.0
Sasuga no Sarutobi,3806,TV (Continuing),Tsuchida Productions,fall,1983.0,1982-10-17 19:00:00,Manga,69.0
Manga Nippon Mukashibanashi (1976),6277,TV (Continuing),Group TAC,fall,1983.0,1976-01-07 00:00:00,-,1471.0
Ginga Shippuu Sasuraiger,4244,TV (Continuing),          -,fall,1983.0,1983-04-05 00:00:00,Original,43.0
Psychoarmor Govarian,6428,TV (Continuing),Knack Productions,fall,1983.0,1983-07-06 00:00:00,Original,26.0
Manga Hajimete Monogatari,10135,TV (Continuing),          -,fall,1983.0,1978-05-06 00:00:00,-,305.0
Manga Nihonshi,11245,TV (Continuing),          -,fall,1983.0,1983-03-04 00:00:00,-,52.0
Eagle Sam,8179,TV (Continuing),          -,fall,1983.0,1983-04-07 00:00:00,-,51.0
Dallos,3060,OVA,Studio Pierrot,fall,1983.0,1983-12-21 00:00:00,Original,4.0
Amefuri Kozou,6462,OVA,Tezuka Productions,fall,1983.0,1983-12-24 00:00:00,Manga,1.0
Midori no Neko,11799,OVA,Tezuka Productions,fall,1983.0,1983-10-01 00:00:00,Manga,1.0
Cheorin Samchongsa,18271,Movie,          -,fall,1983.0,1983-12-17 00:00:00,-,1.0
Nine 2: Koibito Sengen,9243,Special,          -,fall,1983.0,1983-12-18 00:00:00,Manga,1.0
Juusenki L-Gaim,2598,TV (New),Sunrise,winter,1984.0,1984-02-04 00:00:00,Original,54.0
Makiba no Shoujo Katri,3162,TV (New),Nippon Animation,winter,1984.0,1984-01-08 00:00:00,Novel,49.0
Yume Senshi Wingman,3021,TV (New),Toei Animation,winter,1984.0,1984-02-07 00:00:00,Manga,47.0
Chou Kousoku Galvion,6636,TV (New),Artmic,winter,1984.0,1984-02-03 00:00:00,Original,22.0
Okawari-Boy Starzan-S,8799,TV (New),Tatsunoko Production,winter,1984.0,1984-01-07 18:30:00,Original,34.0
Souya Monogatari,17619,TV (New),          -,winter,1984.0,1984-02-07 17:55:00,-,21.0
Captain Tsubasa,2116,TV (Continuing),Tsuchida Productions,winter,1984.0,1983-10-13 00:00:00,Manga,128.0
Urusei Yatsura,1293,TV (Continuing),"Studio Deen, Studio Pierrot",winter,1984.0,1981-10-14 19:30:00,Manga,195.0
Soukou Kihei Votoms,2582,TV (Continuing),Sunrise,winter,1984.0,1983-04-01 00:00:00,Original,52.0
Cat's Eye,2043,TV (Continuing),Tokyo Movie Shinsha,winter,1984.0,1983-07-11 00:00:00,Manga,73.0
Dr. Slump: Arale-chan,2222,TV (Continuing),Toei Animation,winter,1984.0,1981-04-08 19:00:00,Manga,243.0
Mahou no Tenshi Creamy Mami,2044,TV (Continuing),Studio Pierrot,winter,1984.0,1983-07-01 18:00:00,Original,52.0
Igano Kabamaru,2762,TV (Continuing),Group TAC,winter,1984.0,1983-10-20 19:00:00,Manga,24.0
Kinnikuman,3272,TV (Continuing),Toei Animation,winter,1984.0,1983-04-03 00:00:00,Manga,137.0
Lady Georgie,2542,TV (Continuing),Tokyo Movie Shinsha,winter,1984.0,1983-04-09 19:00:00,Manga,45.0
Kikou Souseiki Mospeada,3670,TV (Continuing),"Studio World, Tatsunoko Production",winter,1984.0,1983-10-02 00:00:00,Original,25.0
Ninja Hattori-kun,4936,TV (Continuing),Shin-Ei Animation,winter,1984.0,1981-09-28 00:00:00,Manga,694.0
Sazae-san,2406,TV (Continuing),Eiken,winter,1984.0,1969-10-05 18:30:00,4-koma manga,0.0
Choujikuu Seiki Orguss,2089,TV (Continuing),Artland,winter,1984.0,1983-07-03 00:00:00,Original,35.0
Ginga Hyouryuu Vifam,2987,TV (Continuing),Sunrise,winter,1984.0,1983-10-21 00:00:00,Original,46.0
Miyuki,2231,TV (Continuing),          -,winter,1984.0,1983-03-31 00:00:00,Manga,37.0
Plawres Sanshirou,1873,TV (Continuing),Kaname Productions,winter,1984.0,1983-06-05 00:00:00,Manga,37.0
Ochamegami Monogatari: Korokoro Pollon,3136,TV (Continuing),          -,winter,1984.0,1982-05-08 00:00:00,Manga,46.0
The Kabocha Wine,3159,TV (Continuing),Toei Animation,winter,1984.0,1982-07-05 00:00:00,Manga,95.0
Kousoku Denjin Albegus,5891,TV (Continuing),Toei Animation,winter,1984.0,1983-03-30 00:00:00,-,45.0
Sasuga no Sarutobi,3806,TV (Continuing),Tsuchida Productions,winter,1984.0,1982-10-17 19:00:00,Manga,69.0
Manga Nippon Mukashibanashi (1976),6277,TV (Continuing),Group TAC,winter,1984.0,1976-01-07 00:00:00,-,1471.0
Tokusou Kihei Dorvack,5143,TV (Continuing),          -,winter,1984.0,1983-10-07 00:00:00,-,36.0
Kojika Monogatari,2568,TV (Continuing),          -,winter,1984.0,1983-11-08 00:00:00,Novel,52.0
Manga Hajimete Monogatari,10135,TV (Continuing),          -,winter,1984.0,1978-05-06 00:00:00,-,305.0
Manga Nihonshi,11245,TV (Continuing),          -,winter,1984.0,1983-03-04 00:00:00,-,52.0
Eagle Sam,8179,TV (Continuing),          -,winter,1984.0,1983-04-07 00:00:00,-,51.0
Kaze no Tani no Nausicaä,572,Movie,Topcraft,winter,1984.0,1984-03-11 00:00:00,Manga,1.0
Urusei Yatsura Movie 2: Beautiful Dreamer,1921,Movie,Studio Pierrot,winter,1984.0,1984-02-11 00:00:00,Manga,1.0
Wata no Kuni Hoshi,1207,Movie,Mushi Production,winter,1984.0,1984-02-11 00:00:00,Manga,1.0
Doraemon Movie 05: Nobita no Makai Daibouken,2672,Movie,          -,winter,1984.0,1984-03-17 00:00:00,-,1.0
Choujin Locke,3522,Movie,Nippon Animation,winter,1984.0,1984-03-11 00:00:00,Manga,1.0
Shounen Kenya,2311,Movie,Toei Animation,winter,1984.0,1984-03-10 00:00:00,-,1.0
Mirai Shounen Conan: Kyodaiki Gigant no Fukkatsu,2614,Movie,Nippon Animation,winter,1984.0,1984-03-11 00:00:00,Novel,1.0
Meitantei Holmes: Aoi Ruby no Maki / Kaitei no Zaihou no Maki,15347,Movie,TMS Entertainment,winter,1984.0,1984-03-11 00:00:00,Novel,1.0
Oshin,9866,Movie,          -,winter,1984.0,1984-03-17 00:00:00,-,1.0
Yu Bang Xiang Zheng,21081,Movie,          -,winter,1984.0,,-,1.0
Ninja Hattori-kun Plus Perman: Chounouryoku Wars,29235,Movie,Shin-Ei Animation,winter,1984.0,1984-03-17 00:00:00,-,1.0
Chiisana Koi no Monogatari: Chichi to Sally Hatsukoi no Shiki,25033,Special,          -,winter,1984.0,1984-03-20 00:00:00,Manga,1.0
Lupin III: Part III,1426,TV (New),Tokyo Movie Shinsha,spring,1984.0,1984-03-03 00:00:00,Manga,50.0
Glass no Kamen,506,TV (New),Eiken,spring,1984.0,1984-04-09 00:00:00,Manga,23.0
Choujikuu Kidan Southern Cross,4503,TV (New),"Studio World, Tatsunoko Production",spring,1984.0,1984-04-15 00:00:00,Original,23.0
Attacker You!,3081,TV (New),Shaft,spring,1984.0,1984-04-13 00:00:00,Manga,58.0
Giant Gorg,3327,TV (New),Sunrise,spring,1984.0,1984-04-05 00:00:00,Original,26.0
Tongari Boushi no Memole,3754,TV (New),Toei Animation,spring,1984.0,1984-03-03 08:30:00,Original,50.0
God Mazinger,5250,TV (New),-,spring,1984.0,1984-04-05 00:00:00,Manga,23.0
Video Senshi Lezarion,6672,TV (New),Toei Animation,spring,1984.0,1984-03-04 00:00:00,-,45.0
Gu-Gu Ganmo,3020,TV (New),Toei Animation,spring,1984.0,1984-03-18 19:00:00,Manga,50.0
Koala Boy Kokki,3723,TV (New),          -,spring,1984.0,1984-04-11 19:00:00,Original,26.0
Chikkun Takkun,16303,TV (New),"Gallop, Studio Pierrot",spring,1984.0,1984-04-09 00:00:00,Manga,23.0
Ranpou,16526,TV (New),          -,spring,1984.0,1984-04-05 19:00:00,Manga,21.0
Captain Tsubasa,2116,TV (Continuing),Tsuchida Productions,spring,1984.0,1983-10-13 00:00:00,Manga,128.0
Urusei Yatsura,1293,TV (Continuing),"Studio Deen, Studio Pierrot",spring,1984.0,1981-10-14 19:30:00,Manga,195.0
Cat's Eye,2043,TV (Continuing),Tokyo Movie Shinsha,spring,1984.0,1983-07-11 00:00:00,Manga,73.0
Dr. Slump: Arale-chan,2222,TV (Continuing),Toei Animation,spring,1984.0,1981-04-08 19:00:00,Manga,243.0
Mahou no Tenshi Creamy Mami,2044,TV (Continuing),Studio Pierrot,spring,1984.0,1983-07-01 18:00:00,Original,52.0
Kinnikuman,3272,TV (Continuing),Toei Animation,spring,1984.0,1983-04-03 00:00:00,Manga,137.0
Ninja Hattori-kun,4936,TV (Continuing),Shin-Ei Animation,spring,1984.0,1981-09-28 00:00:00,Manga,694.0
Sazae-san,2406,TV (Continuing),Eiken,spring,1984.0,1969-10-05 18:30:00,4-koma manga,0.0
Juusenki L-Gaim,2598,TV (Continuing),Sunrise,spring,1984.0,1984-02-04 00:00:00,Original,54.0
Ginga Hyouryuu Vifam,2987,TV (Continuing),Sunrise,spring,1984.0,1983-10-21 00:00:00,Original,46.0
Makiba no Shoujo Katri,3162,TV (Continuing),Nippon Animation,spring,1984.0,1984-01-08 00:00:00,Novel,49.0
The Kabocha Wine,3159,TV (Continuing),Toei Animation,spring,1984.0,1982-07-05 00:00:00,Manga,95.0
Yume Senshi Wingman,3021,TV (Continuing),Toei Animation,spring,1984.0,1984-02-07 00:00:00,Manga,47.0
Manga Nippon Mukashibanashi (1976),6277,TV (Continuing),Group TAC,spring,1984.0,1976-01-07 00:00:00,-,1471.0
Tokusou Kihei Dorvack,5143,TV (Continuing),          -,spring,1984.0,1983-10-07 00:00:00,-,36.0
Kojika Monogatari,2568,TV (Continuing),          -,spring,1984.0,1983-11-08 00:00:00,Novel,52.0
Okawari-Boy Starzan-S,8799,TV (Continuing),Tatsunoko Production,spring,1984.0,1984-01-07 18:30:00,Original,34.0
Manga Nihonshi,11245,TV (Continuing),          -,spring,1984.0,1983-03-04 00:00:00,-,52.0
Souya Monogatari,17619,TV (Continuing),          -,spring,1984.0,1984-02-07 17:55:00,-,21.0
Jumping,2211,Movie,          -,spring,1984.0,,Original,1.0
Pro Yakyuu wo 10-bai Tanoshiku Miru Houhou Part 2,18341,Movie,          -,spring,1984.0,1984-04-21 00:00:00,-,1.0
Mahou no Yousei Persia,2039,TV (New),Studio Pierrot,summer,1984.0,1984-07-06 00:00:00,Original,48.0
Captain Tsubasa,2116,TV (Continuing),Tsuchida Productions,summer,1984.0,1983-10-13 00:00:00,Manga,128.0
Urusei Yatsura,1293,TV (Continuing),"Studio Deen, Studio Pierrot",summer,1984.0,1981-10-14 19:30:00,Manga,195.0
Lupin III: Part III,1426,TV (Continuing),Tokyo Movie Shinsha,summer,1984.0,1984-03-03 00:00:00,Manga,50.0
Cat's Eye,2043,TV (Continuing),Tokyo Movie Shinsha,summer,1984.0,1983-07-11 00:00:00,Manga,73.0
Dr. Slump: Arale-chan,2222,TV (Continuing),Toei Animation,summer,1984.0,1981-04-08 19:00:00,Manga,243.0
Kinnikuman,3272,TV (Continuing),Toei Animation,summer,1984.0,1983-04-03 00:00:00,Manga,137.0
Glass no Kamen,506,TV (Continuing),Eiken,summer,1984.0,1984-04-09 00:00:00,Manga,23.0
Ninja Hattori-kun,4936,TV (Continuing),Shin-Ei Animation,summer,1984.0,1981-09-28 00:00:00,Manga,694.0
Choujikuu Kidan Southern Cross,4503,TV (Continuing),"Studio World, Tatsunoko Production",summer,1984.0,1984-04-15 00:00:00,Original,23.0
Sazae-san,2406,TV (Continuing),Eiken,summer,1984.0,1969-10-05 18:30:00,4-koma manga,0.0
Attacker You!,3081,TV (Continuing),Shaft,summer,1984.0,1984-04-13 00:00:00,Manga,58.0
Juusenki L-Gaim,2598,TV (Continuing),Sunrise,summer,1984.0,1984-02-04 00:00:00,Original,54.0
Giant Gorg,3327,TV (Continuing),Sunrise,summer,1984.0,1984-04-05 00:00:00,Original,26.0
Ginga Hyouryuu Vifam,2987,TV (Continuing),Sunrise,summer,1984.0,1983-10-21 00:00:00,Original,46.0
Makiba no Shoujo Katri,3162,TV (Continuing),Nippon Animation,summer,1984.0,1984-01-08 00:00:00,Novel,49.0
The Kabocha Wine,3159,TV (Continuing),Toei Animation,summer,1984.0,1982-07-05 00:00:00,Manga,95.0
Tongari Boushi no Memole,3754,TV (Continuing),Toei Animation,summer,1984.0,1984-03-03 08:30:00,Original,50.0
Yume Senshi Wingman,3021,TV (Continuing),Toei Animation,summer,1984.0,1984-02-07 00:00:00,Manga,47.0
God Mazinger,5250,TV (Continuing),-,summer,1984.0,1984-04-05 00:00:00,Manga,23.0
Manga Nippon Mukashibanashi (1976),6277,TV (Continuing),Group TAC,summer,1984.0,1976-01-07 00:00:00,-,1471.0
Video Senshi Lezarion,6672,TV (Continuing),Toei Animation,summer,1984.0,1984-03-04 00:00:00,-,45.0
Gu-Gu Ganmo,3020,TV (Continuing),Toei Animation,summer,1984.0,1984-03-18 19:00:00,Manga,50.0
Koala Boy Kokki,3723,TV (Continuing),          -,summer,1984.0,1984-04-11 19:00:00,Original,26.0
Kojika Monogatari,2568,TV (Continuing),          -,summer,1984.0,1983-11-08 00:00:00,Novel,52.0
Okawari-Boy Starzan-S,8799,TV (Continuing),Tatsunoko Production,summer,1984.0,1984-01-07 18:30:00,Original,34.0
Chikkun Takkun,16303,TV (Continuing),"Gallop, Studio Pierrot",summer,1984.0,1984-04-09 00:00:00,Manga,23.0
Manga Nihonshi,11245,TV (Continuing),          -,summer,1984.0,1983-03-04 00:00:00,-,52.0
Ranpou,16526,TV (Continuing),          -,summer,1984.0,1984-04-05 19:00:00,Manga,21.0
Birth,2607,OVA,"Idol, Kaname Productions",summer,1984.0,1984-07-21 00:00:00,Original,1.0
Machikado no Märchen,11221,OVA,          -,summer,1984.0,1984-07-21 00:00:00,Original,1.0
Macross: Do You Remember Love?,1089,Movie,"Artland, Tatsunoko Production",summer,1984.0,1984-07-07 00:00:00,Original,1.0
SF Shinseiki Lensman,2770,Movie,Madhouse,summer,1984.0,1984-07-07 00:00:00,Book,1.0
Daishizen no Majuu: Bagi,2312,Movie,          -,summer,1984.0,1984-08-19 00:00:00,Original,1.0
Kinnikuman (Movie),3273,Movie,Toei Animation,summer,1984.0,1984-07-14 00:00:00,-,1.0
Chikyuu Monogatari Telepath 2500,8563,Movie,Tatsunoko Production,summer,1984.0,1984-08-04 00:00:00,Original,1.0
Kuroi Ame ni Utarete,19135,Movie,          -,summer,1984.0,1984-08-12 00:00:00,Manga,1.0
The Kabocha Wine: Nita no Aijou Monogatari,8524,Movie,Toei Animation,summer,1984.0,1984-07-14 00:00:00,-,1.0
84 Taekwon V,16564,Movie,          -,summer,1984.0,1984-08-03 00:00:00,-,1.0
Nae Ireumeun Dokgotak,17100,Movie,          -,summer,1984.0,1984-07-15 00:00:00,-,1.0
Kakkun Cafe,23613,Movie,          -,summer,1984.0,1984-09-22 00:00:00,-,1.0
Kinnikuman: Kessen! Shichinin no Seigi Choujin vs. Uchuu Nobushi,3280,Special,Toei Animation,summer,1984.0,1984-07-04 00:00:00,Manga,1.0
Awake,11087,Special,          -,summer,1984.0,1984-08-16 00:00:00,-,2.0
Nine: Kanketsu-hen,9244,Special,          -,summer,1984.0,1984-09-05 00:00:00,Manga,1.0
Hokuto no Ken,967,TV (New),Toei Animation,fall,1984.0,1984-10-04 19:00:00,Manga,109.0
Meitantei Holmes,1972,TV (New),"Gallop, TMS Entertainment",fall,1984.0,1984-11-06 00:00:00,Novel,26.0
Sei Juushi Bismarck,2361,TV (New),Studio Pierrot,fall,1984.0,1984-10-07 00:00:00,Original,51.0
Kikou Kai Galient,5153,TV (New),Sunrise,fall,1984.0,1984-10-05 00:00:00,Original,25.0
Yoroshiku Mechadock,7160,TV (New),Tatsunoko Production,fall,1984.0,1984-09-01 18:30:00,Manga,30.0
Galactic Patrol Lensman,2769,TV (New),Madhouse,fall,1984.0,1984-10-06 00:00:00,-,25.0
Futari Daka,3808,TV (New),Kokusai Eigasha,fall,1984.0,1984-09-20 00:00:00,Manga,36.0
Ashita Tenki ni Naare,3131,TV (New),Tsuchida Productions,fall,1984.0,1984-10-06 00:00:00,Manga,47.0
Mighty Orbots,8130,TV (New),Tokyo Movie Shinsha,fall,1984.0,1984-09-08 00:00:00,Original,13.0
Chouriki Robo Galatt,8853,TV (New),Sunrise,fall,1984.0,1984-10-05 00:00:00,-,25.0
Dotanba no Manners,20077,TV (New),Eiken,fall,1984.0,1984-10-03 00:00:00,-,283.0
Captain Tsubasa,2116,TV (Continuing),Tsuchida Productions,fall,1984.0,1983-10-13 00:00:00,Manga,128.0
Urusei Yatsura,1293,TV (Continuing),"Studio Deen, Studio Pierrot",fall,1984.0,1981-10-14 19:30:00,Manga,195.0
Lupin III: Part III,1426,TV (Continuing),Tokyo Movie Shinsha,fall,1984.0,1984-03-03 00:00:00,Manga,50.0
Cat's Eye,2043,TV (Continuing),Tokyo Movie Shinsha,fall,1984.0,1983-07-11 00:00:00,Manga,73.0
Dr. Slump: Arale-chan,2222,TV (Continuing),Toei Animation,fall,1984.0,1981-04-08 19:00:00,Manga,243.0
Kinnikuman,3272,TV (Continuing),Toei Animation,fall,1984.0,1983-04-03 00:00:00,Manga,137.0
Ninja Hattori-kun,4936,TV (Continuing),Shin-Ei Animation,fall,1984.0,1981-09-28 00:00:00,Manga,694.0
Sazae-san,2406,TV (Continuing),Eiken,fall,1984.0,1969-10-05 18:30:00,4-koma manga,0.0
Attacker You!,3081,TV (Continuing),Shaft,fall,1984.0,1984-04-13 00:00:00,Manga,58.0
Juusenki L-Gaim,2598,TV (Continuing),Sunrise,fall,1984.0,1984-02-04 00:00:00,Original,54.0
Makiba no Shoujo Katri,3162,TV (Continuing),Nippon Animation,fall,1984.0,1984-01-08 00:00:00,Novel,49.0
Mahou no Yousei Persia,2039,TV (Continuing),Studio Pierrot,fall,1984.0,1984-07-06 00:00:00,Original,48.0
Tongari Boushi no Memole,3754,TV (Continuing),Toei Animation,fall,1984.0,1984-03-03 08:30:00,Original,50.0
Yume Senshi Wingman,3021,TV (Continuing),Toei Animation,fall,1984.0,1984-02-07 00:00:00,Manga,47.0
